ID,StartTimeToronto,EndTimeToronto,CompletionCode,Bonus
1.70595E+12,22-01-2024 12:39,22-01-2024 12:45,gJMLMxkIc-4m-bki8Q6ZK,0.6
1.70595E+12,22-01-2024 12:39,22-01-2024 12:45,MuzKOWtB1XtEpVp9D8Ce5,0.65
1.70595E+12,22-01-2024 12:40,22-01-2024 12:51,s3CeESTj5aIylFCdKvAGd,0.63
1.70595E+12,22-01-2024 12:38,22-01-2024 12:49,CWBtBRtj0JbWxg8Dwh8PX,0.89
1.70595E+12,22-01-2024 12:38,22-01-2024 12:49,0e0oGR48XBJB7CoEyiz0u,0.62
1.70595E+12,22-01-2024 12:39,22-01-2024 12:43,YlmG5aA_j19GQ35rkFXWB,0.53
1.70595E+12,22-01-2024 12:38,22-01-2024 12:42,I19brL4zhoER34PwwPXWH,0.24
1.70595E+12,22-01-2024 12:38,22-01-2024 12:50,X7FFWS2mKmFH9k2-le5qt,1
1.70595E+12,22-01-2024 12:38,22-01-2024 12:42,2vaqNSybxH-Lv2abwcrGP,0.61
1.70595E+12,22-01-2024 12:38,22-01-2024 12:50,nSdje2Q8oYKFw6L2P8p3D,0.81
1.70595E+12,22-01-2024 12:38,22-01-2024 12:42,fmU1KoX3aLdgJ9XoEL0it,0.87
1.70595E+12,22-01-2024 12:40,22-01-2024 12:56,hKbv-5oxYfhoYQvieWIyU,0.78
1.70595E+12,22-01-2024 12:40,22-01-2024 12:46,azMo1BlOU-aDZmIs_NHBa,0.68
1.70595E+12,22-01-2024 12:39,22-01-2024 12:43,V73IA06tWZP1-Omj9oTpC,0.67
1.70595E+12,22-01-2024 12:39,22-01-2024 12:43,hZeay-V2dvihJbHulmg9B,0.79
1.70595E+12,22-01-2024 12:42,22-01-2024 12:52,ml8jed2JYnMmk-OVYpqtr,0.87
1.70595E+12,22-01-2024 12:39,22-01-2024 12:51,yGRR8aycPL9Qt0Ap64zFd,0.59
1.70595E+12,22-01-2024 12:39,22-01-2024 12:52,7kfxWsfbSnkHA3iIMG8uO,0.79
1.70595E+12,22-01-2024 12:39,22-01-2024 12:46,5olQ_IJ-LocOEzQBCnt2t,0.92
1.70595E+12,22-01-2024 12:39,22-01-2024 12:52,A91BAJpSYXRa06H8CZjcV,0.94
1.70595E+12,22-01-2024 12:40,22-01-2024 12:52,ZJdK5aH2A4FicLFx88bC1,0.78
1.70595E+12,22-01-2024 12:39,22-01-2024 12:43,LjB3VDLrBTXmWkzDxZJPb,1
1.70595E+12,22-01-2024 12:39,22-01-2024 12:57,abSbMF-PhZ-TEwAqSxpNn,1
1.70595E+12,22-01-2024 12:39,22-01-2024 12:43,XlpzhQgAUi6Z9xhn8cWRM,0.84
1.70595E+12,22-01-2024 12:39,22-01-2024 12:47,hv8dgBJyw1MXRvFjkaUCV,0.56
1.70595E+12,22-01-2024 12:39,22-01-2024 12:44,D4RDIeuTUkxicXDtzjRrr,0.94
1.70595E+12,22-01-2024 12:39,22-01-2024 12:47,DB3_Fr_VbvrkloFwUyS5H,0.25
1.70595E+12,22-01-2024 12:47,22-01-2024 13:01,6_LYZw7zEsOt-FBUKUxmR,0.22
1.70595E+12,22-01-2024 12:39,22-01-2024 12:47,SjvwRo4z9RdkddjojU-Vn,0.54
1.70595E+12,22-01-2024 12:39,22-01-2024 12:45,qEB92Wv2VU_Ig8eT-yDMJ,0.76
1.70595E+12,22-01-2024 12:40,22-01-2024 12:46,Lna0wjR97X5qXMGuI2gip,0.42
1.70595E+12,22-01-2024 12:39,22-01-2024 12:44,isp4k9i9wT-E8rvjbMMcZ,0.81
1.70595E+12,22-01-2024 12:39,22-01-2024 12:46,SEmgYMjou_xQGtNSW198Z,0.27
1.70595E+12,22-01-2024 12:39,22-01-2024 12:44,8JFEVroc8X7R3ErDSY8Km,1
1.70595E+12,22-01-2024 12:40,22-01-2024 12:56,PWqPd2ou_UOFREia9sRqa,0.72
1.70595E+12,22-01-2024 12:40,22-01-2024 12:46,iw7orghMhsLHVkXQ3YyIy,0.97
1.70595E+12,22-01-2024 12:41,22-01-2024 12:51,POIcVRfguUW8l-EmvOdRU,0.85
1.70595E+12,22-01-2024 12:39,22-01-2024 12:52,1RPUR-azJ76U_Oz1NqVf-,1
1.70595E+12,22-01-2024 12:40,22-01-2024 12:45,SX7PFKiAfOiKO1xd_h5G9,0.83
1.70595E+12,22-01-2024 12:40,22-01-2024 12:45,t5H0i6vXoIJcQR-fNUCRF,0.94
1.70595E+12,22-01-2024 12:40,22-01-2024 12:45,02fQXas0ZW6IfA2CRNG9e,0.46
1.70595E+12,22-01-2024 12:40,22-01-2024 12:45,YxRFk3FwOBomK5w5KlhJv,0.66
1.70595E+12,22-01-2024 12:40,22-01-2024 12:47,wORnAlphwo9J47UYvf_kH,0.88
1.70595E+12,22-01-2024 12:40,22-01-2024 12:48,vDQPFfvVvw1kpJfFuRhvK,0.5
1.70595E+12,22-01-2024 12:40,22-01-2024 12:45,a0VBZhJ70VCvTFIWtz_MM,1
1.70595E+12,22-01-2024 12:40,22-01-2024 12:42,QM2On97DbxYRqoNBYZvmo,0
1.70595E+12,22-01-2024 12:40,22-01-2024 12:51,qvtaLNOW8aiKdsWyVMCma,1
1.70595E+12,22-01-2024 12:40,22-01-2024 12:50,Q2TJhJ-L2Kds3JHm3sN5H,0.87
1.70595E+12,22-01-2024 12:40,22-01-2024 12:46,Ww19sawO4aHLmZ9wRIbzo,0.42
1.70595E+12,22-01-2024 12:40,22-01-2024 12:48,7aOXVQ92DpyFStrrzN-LO,0.78
1.70595E+12,22-01-2024 12:40,22-01-2024 12:46,Q1aIPFfbrv85zly4Qppqp,0.52
1.70595E+12,22-01-2024 12:40,22-01-2024 12:44,PiBXAcHGsZeUTAfsoJHLi,0.62
1.70595E+12,22-01-2024 12:41,22-01-2024 12:49,_qBXiI-WqWcXC767BN1W0,0.6
1.70595E+12,22-01-2024 12:41,22-01-2024 12:46,G1APZMpgk0EPcMeboj5EG,0.78
1.70595E+12,22-01-2024 12:41,22-01-2024 12:45,Fb3iREIhWcm_FC4oTe5K9,0.68
1.70595E+12,22-01-2024 12:41,22-01-2024 12:46,j57Aqx7xBsU3OuUx6raMj,0.82
1.70595E+12,22-01-2024 12:41,22-01-2024 12:46,quAvyiSGBJifAekuFWcmx,0.83
1.70595E+12,22-01-2024 12:41,22-01-2024 12:45,RGaLQTS7o3iO4s5d9ZaXq,0.72
1.70595E+12,22-01-2024 12:41,22-01-2024 12:47,BHUZAGUyxcT40QOvH4PUB,0.77
1.70595E+12,22-01-2024 12:41,22-01-2024 12:47,j83nMudSoZiCoewhmuGue,0.67
1.70595E+12,22-01-2024 12:41,22-01-2024 12:50,mil1fD8vfnRyvztIrpLC_,0.48
1.70595E+12,22-01-2024 12:41,22-01-2024 12:48,6OwJP0HAtUcywEuuIBWyD,1
1.70595E+12,22-01-2024 12:41,22-01-2024 12:47,mxSUP9rvgmmQ-WIyudQTG,0.65
1.70595E+12,22-01-2024 12:41,22-01-2024 12:48,aoYtMxFDD2wJ4NHnyU81f,0.74
1.70595E+12,22-01-2024 12:41,22-01-2024 12:47,f61C4FcUtOMjQBFs2gazC,0
1.70595E+12,22-01-2024 12:41,22-01-2024 12:44,DM04Nzsjsyk0I_XgdLC07,0.33
1.70595E+12,22-01-2024 12:42,22-01-2024 12:47,o7Ib1tUWsJ1WJ5DbUHI5Z,1
1.70595E+12,22-01-2024 12:41,22-01-2024 12:51,V8C_S7B_m72Gl3HU_lKLV,0.91
1.70595E+12,22-01-2024 12:42,22-01-2024 12:46,5nDwmWn6DF86RIPlHjpxM,0
1.70595E+12,22-01-2024 12:42,22-01-2024 12:48,MWPERnzaYBkmsxQvoRWar,1
1.70595E+12,22-01-2024 12:42,22-01-2024 12:46,SY-xlgvHMYXPwqSzmlAWN,0.33
1.70595E+12,22-01-2024 12:42,22-01-2024 12:48,RtUs_DJtfn0lOvBckxwPJ,0
1.70595E+12,22-01-2024 12:42,22-01-2024 12:48,FjEtZTKrfWUuA7DgxA7eN,0
1.70595E+12,22-01-2024 12:42,22-01-2024 12:54,V9CHGqgspBLBXb2VdhRLH,0
1.70595E+12,22-01-2024 12:42,22-01-2024 12:44,i9J7zYanWVEHozHKXonK9,0.14
1.70595E+12,22-01-2024 12:51,22-01-2024 13:24,D_sNmKa9HZ0uP82v1zHqb,0.33
1.70595E+12,22-01-2024 12:44,22-01-2024 12:55,vUpkGy-CeNgM54YSrm9su,0.63
1.70595E+12,22-01-2024 12:43,22-01-2024 12:49,FLHEB9yWpMtdZQ93TOnp7,1
1.70595E+12,22-01-2024 12:42,22-01-2024 12:48,TMl9esls6Tv9Sli0D-8cs,0
1.70595E+12,22-01-2024 12:42,22-01-2024 13:06,nOqw9LwEHAn5C7-qz9P-P,1
1.70595E+12,22-01-2024 12:42,22-01-2024 12:49,vjViiX8PYduJB2ovdZhnW,0.58
1.70595E+12,22-01-2024 12:42,22-01-2024 12:55,B3mJ6zC3c0Tupom_XouUO,1
1.70595E+12,22-01-2024 12:43,22-01-2024 12:51,ZcoqgQFmepCJep3sUqHYc,0.92
1.70595E+12,22-01-2024 12:43,22-01-2024 12:47,5i6LfjaarFKFMd14g1bn5,0
1.70595E+12,22-01-2024 12:44,22-01-2024 12:52,yFPRKqXLIA5C6-iYsNDvW,0.72
1.70595E+12,22-01-2024 12:42,22-01-2024 12:46,YtcHsHBLM8JvJqXJ_iWi4,0.71
1.70595E+12,22-01-2024 12:42,22-01-2024 12:48,HOgk7-hMhEz7qV1ZwIRnj,1
1.70595E+12,22-01-2024 12:42,22-01-2024 12:52,vhugUfR8IY6sLSTyheT6L,0
1.70595E+12,22-01-2024 12:42,22-01-2024 12:46,uYhABm6OnSKxFqjEPH4wD,0.9
1.70595E+12,22-01-2024 12:43,22-01-2024 12:49,uH4KVaaa4v7q3sssazagb,1
1.70595E+12,22-01-2024 12:43,22-01-2024 12:46,5Jl2kr1XwHtKZ99UUVZ1R,0.53
1.70595E+12,22-01-2024 12:43,22-01-2024 12:46,zRfJewDAinCKxxz2_aV6e,0.69
1.70595E+12,22-01-2024 12:43,22-01-2024 12:52,Ov5LFqtEhBAvn9wnMGwVg,0.87
1.70595E+12,22-01-2024 12:43,22-01-2024 12:48,4uMlWKXMWtCQiSMTyJwya,0.73
1.70595E+12,22-01-2024 12:43,22-01-2024 12:49,upMCocbqygIckdwEHKN1i,0.81
1.70595E+12,22-01-2024 12:43,22-01-2024 12:50,lQtVohP-VYI9fbrzh1o9C,0
1.70595E+12,22-01-2024 12:43,22-01-2024 12:48,RURdwd89J1LegK7_6u2pQ,0.62
1.70595E+12,22-01-2024 12:43,22-01-2024 12:50,B_anxcLTwG0EKQ7JLgePG,0.92
1.70595E+12,22-01-2024 12:43,22-01-2024 12:49,YaUkjuEzfkpMZDkgvmSAr,0.97
1.70595E+12,22-01-2024 12:43,22-01-2024 12:48,2-rMAielcDvJ0kkzh1QDQ,0.32
1.70595E+12,22-01-2024 12:43,22-01-2024 12:49,#NAME?,0.98
1.70595E+12,22-01-2024 12:43,22-01-2024 12:47,KjrGUnS-WuXVwgx0e7hA6,0.17
1.70595E+12,22-01-2024 12:43,22-01-2024 12:50,L1NyiWrJTHjy9ESxlDGZs,0.58
1.70595E+12,22-01-2024 12:44,22-01-2024 12:59,ZOqcjVnG-y-KlfFORkcSo,0.73
1.70595E+12,22-01-2024 12:43,22-01-2024 12:47,4Yon0VHMi5_R5Kfn9k1wp,0.77
1.70595E+12,22-01-2024 12:43,22-01-2024 12:51,t3Va4hTb8V1qMOoRylO0_,0.57
1.70595E+12,22-01-2024 12:43,22-01-2024 12:51,WR-6znnwwwHdK20RAG2B_,0.9
1.70595E+12,22-01-2024 12:44,22-01-2024 12:46,qDHXMJBpz07YfwhBlO5xS,0.74
1.70595E+12,22-01-2024 12:44,22-01-2024 12:56,1ABoqaeO1NSddNhmqi8TO,0.82
1.70595E+12,22-01-2024 12:44,22-01-2024 12:48,D0m3UIJ7cjwcyXmt51OSO,0.82
1.70595E+12,22-01-2024 12:44,22-01-2024 13:04,EMSrFb3Xg_97LwdujVAB-,0.6
1.70595E+12,22-01-2024 12:44,22-01-2024 13:20,h9sDZav15RGIjTuBkUTRb,0.76
1.70595E+12,22-01-2024 12:44,22-01-2024 12:47,NeZuLlD-dpgVGWAnS-f00,0.3
1.70595E+12,22-01-2024 12:44,22-01-2024 12:47,H0iVO6tsO5YrAQ3Kp5eVn,0.76
1.70595E+12,22-01-2024 12:44,22-01-2024 12:54,n3CWlUduWe4KRLYjaMpE_,0.99
1.70595E+12,22-01-2024 12:48,22-01-2024 12:51,keiig10IPJHbbWIp0lHF0,0
1.70595E+12,22-01-2024 12:44,22-01-2024 12:52,4r3FlsvWHTgtqNGd99gt1,0
1.70595E+12,22-01-2024 12:44,22-01-2024 12:51,Hl7-QMZHU0SJrmoW7Flis,0.69
1.70595E+12,22-01-2024 12:45,22-01-2024 12:56,Ta41UO--AQXWfiA4TC916,0.97
1.70595E+12,22-01-2024 12:45,22-01-2024 12:55,2jLnOlozDjB6IzgM6oxk2,0.81
1.70595E+12,22-01-2024 12:45,22-01-2024 12:58,C5fbwKBciUdyv-ca0roi-,0.82
1.70595E+12,22-01-2024 12:45,22-01-2024 13:06,uKrH8Fc3qXxpYtrvPSnfs,0.95
1.70595E+12,22-01-2024 12:45,22-01-2024 12:51,dZa2SQzaDLrm71Q53V-XN,1
1.70595E+12,22-01-2024 12:45,22-01-2024 12:51,7KVAau9PeZDG7pjbQSl8-,1
1.70595E+12,22-01-2024 12:45,22-01-2024 12:53,2O1cWdXSxTyKQUj_flzJa,0.67
1.70595E+12,22-01-2024 12:45,22-01-2024 12:55,xm-9jQIFccegMKWFcpK4n,1
1.70595E+12,22-01-2024 12:45,22-01-2024 12:51,pR7urZLNSMLfJ7K4LmW3I,0.77
1.70595E+12,22-01-2024 12:45,22-01-2024 12:50,YgSI0HbzAzgHcQonjbRyJ,0.37
1.70595E+12,22-01-2024 12:45,22-01-2024 12:50,Ep3xR0D3RejfmsUQl8xUU,0.97
1.70595E+12,22-01-2024 12:46,22-01-2024 12:52,a06jfISUgrVpB0jUxUbRi,0.65
1.70595E+12,22-01-2024 12:47,22-01-2024 12:53,78jVtngjGm49tSyh3OFut,0
1.70595E+12,22-01-2024 12:45,22-01-2024 12:51,s8b3YOjFxAcKIoHP-fK1Q,0
1.70595E+12,22-01-2024 12:45,22-01-2024 12:59,szJ3DgGr-KP3vx_YoiVoH,0
1.70595E+12,22-01-2024 12:46,22-01-2024 12:55,hO0O9JjJdw2Kwntukmq3r,0
1.70595E+12,22-01-2024 12:46,22-01-2024 13:01,QPAMQKd6x2oh7fh0Ksge6,1
1.70595E+12,22-01-2024 12:46,22-01-2024 12:49,PYZgAoQcD5xSg_dFPvzkW,0.49
1.70595E+12,22-01-2024 12:46,22-01-2024 12:52,YXXmFG0W5NX_X2sDSuN8v,0.64
1.70595E+12,22-01-2024 12:46,22-01-2024 12:51,GcOrnV15CHbnu4om5DB36,0.81
1.70595E+12,22-01-2024 12:46,22-01-2024 13:14,in231YFPMVTnhEZ9wVg7d,0
1.70595E+12,22-01-2024 12:46,22-01-2024 12:51,F6Po0XR8PDsWoZnRtdSh4,1
1.70595E+12,22-01-2024 12:46,22-01-2024 12:53,px-U2ZT38H_biWY3huJHy,0
1.70595E+12,22-01-2024 12:46,22-01-2024 12:50,rFmjaHa-2hYjKrbz1NVUS,0.74
1.70595E+12,22-01-2024 12:46,22-01-2024 12:55,1V4HtgpVkbsH1D8j8ywvc,0.46
1.70595E+12,22-01-2024 12:46,22-01-2024 12:53,uqbQSVeuZrhH_ep3f1mxH,1
1.70595E+12,22-01-2024 12:46,22-01-2024 12:54,fUQ-q2P6kJfWMzcsJyZVX,0.86
1.70595E+12,22-01-2024 12:46,22-01-2024 12:49,0zPPANPKdGbMGV0uzl-UI,0.2
1.70595E+12,22-01-2024 12:46,22-01-2024 12:51,ZsrMUqlZSC1U5CfYHiVo1,0.87
1.70595E+12,22-01-2024 12:46,22-01-2024 12:50,JnTUm0ehghIKe79n4DuyI,0.64
1.70595E+12,22-01-2024 12:46,22-01-2024 13:02,TxOAUwb_dvmZDhQLAtSu_,0.23
1.70595E+12,22-01-2024 12:46,22-01-2024 12:58,jbYyj6ur8hMkTU27s8eC6,0.73
1.70595E+12,22-01-2024 12:47,22-01-2024 12:52,s9H1luBScgjGAfAdjJdAQ,0.63
1.70595E+12,22-01-2024 12:46,22-01-2024 12:49,eSYEYdL4tRMJKSyN5VymB,0.63
1.70595E+12,22-01-2024 12:46,22-01-2024 12:53,j5dYpmtT7FmTnX4tzZYUj,0.66
1.70595E+12,22-01-2024 12:47,22-01-2024 12:54,bU2YpvDdyZaVfU55DuP61,0.78
1.70595E+12,22-01-2024 12:47,22-01-2024 12:56,m8cMa-h16yed2zxPJSJ0P,0.83
1.70595E+12,22-01-2024 12:46,22-01-2024 12:53,gC00lgRs6RC-Sx10DoCUU,0.93
1.70595E+12,22-01-2024 12:47,22-01-2024 12:51,ekDWQe3KkFF2e90F-tU_M,0.83
1.70595E+12,22-01-2024 12:47,22-01-2024 12:51,rNbDGvNCYYJueFLUq0tJv,0.77
1.70595E+12,22-01-2024 12:47,22-01-2024 13:01,mcEXgCL2NL0kMtjKAEpjf,0.74
1.70595E+12,22-01-2024 12:47,22-01-2024 12:55,ongZDx2xcW-R5t5qKcCez,0.79
1.70595E+12,22-01-2024 12:47,22-01-2024 12:51,VUHiO81AhGbc4ZIBAOaoJ,0.79
1.70595E+12,22-01-2024 12:47,22-01-2024 13:02,MiFqrksEspvZWU8SIedWj,0.6
1.70595E+12,22-01-2024 12:47,22-01-2024 12:52,8gHedLG9hZx95i4lXjBLs,0.7
1.70595E+12,22-01-2024 12:47,22-01-2024 12:53,4UVCrNSHeA3HASk75qGJq,0.84
1.70595E+12,22-01-2024 12:47,22-01-2024 12:51,zz_1enuaJDAK9W7zVHW21,0.8
1.70595E+12,22-01-2024 12:47,22-01-2024 12:52,hxO7w1HqshUnL4OE4mv-m,0.8
1.70595E+12,22-01-2024 12:47,22-01-2024 12:51,9EIZ8DCIG0Q-1E-yx2Qko,0.72
1.70595E+12,22-01-2024 12:58,22-01-2024 13:04,#NAME?,0.78
1.70595E+12,22-01-2024 12:49,22-01-2024 13:05,TB5ri394UmHvrLxetWzZI,0.44
1.70595E+12,22-01-2024 12:47,22-01-2024 12:54,qOJuXIIwDBnlwkXlRfQQX,0.32
1.70595E+12,22-01-2024 12:48,22-01-2024 12:51,ba6l0o7rGchWRsa8wrMAO,0.48
1.70595E+12,22-01-2024 12:48,22-01-2024 12:50,YkjUsU6ArcA_7JfaRMp9n,0.7
1.70595E+12,22-01-2024 12:48,22-01-2024 12:58,OQQrxty97o8VQLzg-qIS_,0.28
1.70595E+12,22-01-2024 12:48,22-01-2024 12:56,5IZVU63YJCs7y-GjIIa87,0.21
1.70595E+12,22-01-2024 12:48,22-01-2024 12:54,AupUl10AyjxpFiVB5_3v4,0.85
1.70595E+12,22-01-2024 12:48,22-01-2024 13:00,CapXOhq9DZ6U1OiysU7V3,0.76
1.70595E+12,22-01-2024 12:48,22-01-2024 13:02,jbGGQuYC18hO2NSQ8w8cx,0.68
1.70595E+12,22-01-2024 12:48,22-01-2024 12:53,REe44nqtEC3c_r4aaG9mH,1
1.70595E+12,22-01-2024 12:48,22-01-2024 12:52,GYRlYYaUhrr3MY_ZaDNgg,0.34
1.70595E+12,22-01-2024 12:48,22-01-2024 12:54,L22UJcXJm7vQ3en3sjxFT,0.8
1.70595E+12,22-01-2024 12:48,22-01-2024 12:56,rtCspysgRKEisT4zxGSxV,0.56
1.70595E+12,22-01-2024 12:48,22-01-2024 12:53,6n_Uz7OzDKcI-mbVNmRmv,0.96
1.70595E+12,22-01-2024 12:49,22-01-2024 12:56,qw0gObFvFFVy_bmmodwPx,0.55
1.70595E+12,22-01-2024 12:49,22-01-2024 12:57,Ud1N1sUroH55QTLteem3A,0.53
1.70595E+12,22-01-2024 12:48,22-01-2024 12:59,qEecWvUjswcpah664GRdo,0.94
1.70595E+12,22-01-2024 12:48,22-01-2024 12:54,JGpEOVFv042V92Wy81NYN,0
1.70595E+12,22-01-2024 12:48,22-01-2024 12:51,Br-qpyU77m1xulEhv5e9j,0.82
1.70595E+12,22-01-2024 12:49,22-01-2024 12:53,_VF20hRTkP0oh1ktgf6yT,0.35
1.70595E+12,22-01-2024 12:50,22-01-2024 12:57,6zDFI2nHYR52CN8VxqR7y,0.54
1.70595E+12,22-01-2024 12:49,22-01-2024 12:55,zx_JUbMtR3n-Q9UMEf4RT,0.91
1.70595E+12,22-01-2024 12:49,22-01-2024 12:57,#NAME?,0.58
1.70595E+12,22-01-2024 12:49,22-01-2024 12:54,6SbWdNFP915nIhJifKHN-,0.64
1.70595E+12,22-01-2024 12:49,22-01-2024 12:55,OYOXlAyimwSJyZkWNl6pn,0.73
1.70595E+12,22-01-2024 12:49,22-01-2024 12:53,YqHRwRA27ytMsH5ugfd0j,0.5
1.70595E+12,22-01-2024 12:51,22-01-2024 12:55,TV2qPmqv3Hy4rHQ05_ZIp,0.25
1.70595E+12,22-01-2024 12:49,22-01-2024 12:54,nYEfDgf0joZ50S_x76OEe,0.25
1.70595E+12,22-01-2024 12:50,22-01-2024 12:57,sjqwJLs6CN6OWorMKVy4f,0.6
1.70595E+12,22-01-2024 12:51,22-01-2024 12:55,SpPt-uDuTINOInRGE53M6,0.7
1.70595E+12,22-01-2024 12:50,22-01-2024 13:00,bW2WIlXhzNpLE94LE-axV,0.94
1.70595E+12,22-01-2024 12:50,22-01-2024 12:56,MJYY1wxVbG9edPZiAPuvs,0.73
1.70595E+12,22-01-2024 12:50,22-01-2024 12:55,NSCtDKv8MYgXK-WqY-89D,0.85
1.70595E+12,22-01-2024 12:50,22-01-2024 12:55,zuNR8cHVmzVOOO0yuZRzl,0.72
1.70595E+12,22-01-2024 12:50,22-01-2024 12:58,SsiafPy_ea-PNPqBkuLtE,1
1.70595E+12,22-01-2024 12:50,22-01-2024 12:54,5OyV8w08Up823iqkAGu03,0.92
1.70595E+12,22-01-2024 12:50,22-01-2024 12:54,Wzm1eSAn_aBAN4ATTDRCL,0
1.70595E+12,22-01-2024 12:51,22-01-2024 12:56,9UdcMdzXpJ8S6CMHTV3bc,0.78
1.70595E+12,22-01-2024 12:51,22-01-2024 12:56,TQzmm5SLEHD943V0rtcIW,1
1.70595E+12,22-01-2024 12:51,22-01-2024 13:00,y75qjJK2RthNpDhbbo37N,0.79
1.70595E+12,22-01-2024 12:51,22-01-2024 12:57,ikphB4rN09dEphxs3klaj,1
1.70595E+12,22-01-2024 12:51,22-01-2024 13:00,wUi4NU-i9YD8Z0tyBUHok,1
1.70595E+12,22-01-2024 12:51,22-01-2024 12:56,RprvuUSkY00PtutOP-tD5,0
1.70595E+12,22-01-2024 12:51,22-01-2024 13:06,veQkPfPG_I_JXLsVtUFlv,0.72
1.70595E+12,22-01-2024 12:51,22-01-2024 12:57,tEGitCNsyeTc-JNC3K2Ij,0.69
1.70595E+12,22-01-2024 12:52,22-01-2024 13:01,PPbcqUBH_pYq3nql2Qo48,0.21
1.70595E+12,22-01-2024 12:51,22-01-2024 12:59,HcZLIuu6uhrSArwuJiBD5,0.83
1.70595E+12,22-01-2024 12:51,22-01-2024 13:02,2giOQMrDt99LmxLMQHAO0,0.72
1.70595E+12,22-01-2024 12:51,22-01-2024 12:58,e6meHDgo6ZscIizPJX-HQ,1
1.70595E+12,22-01-2024 12:53,22-01-2024 13:02,rcnWyUN54-UtqXRhiMSB9,1
1.70595E+12,22-01-2024 12:51,22-01-2024 12:56,cZ5_e5hoBfJ6mt0IEPS6B,0.62
1.70595E+12,22-01-2024 12:51,22-01-2024 12:57,_KFSK5fpOoObIip4J9m8w,1
1.70595E+12,22-01-2024 12:51,22-01-2024 13:00,4fRWEqL-voPNc_6rbYccX,0.81
1.70595E+12,22-01-2024 12:52,22-01-2024 13:01,fXLycNgAQkmhcGVGANV-J,0.82
1.70595E+12,22-01-2024 12:52,22-01-2024 12:59,FkhCy-nURxIwqAjCFT0Mi,0.55
1.70595E+12,22-01-2024 12:52,22-01-2024 12:56,gcWiQDWrDEf5vC1Jp490a,0.88
1.70595E+12,22-01-2024 12:52,22-01-2024 13:00,QPDdilz5Ig4jOLXIO4RSJ,0.76
1.70595E+12,22-01-2024 12:52,22-01-2024 12:55,ZfnAiJe9UW1V4OKzCLb2A,0.68
1.70595E+12,22-01-2024 12:53,22-01-2024 13:00,KLesxwGcB6ysIfmP6zJOr,0.47
1.70595E+12,22-01-2024 12:53,22-01-2024 12:59,O5px72Q1I_JE5z6amKngc,0.92
1.70595E+12,22-01-2024 12:54,22-01-2024 12:57,gaUPHdDWfb7l2ZJn9PVfW,1
1.70595E+12,22-01-2024 12:54,22-01-2024 12:59,j_RIRtWp1N9EZSsRQqejr,0.79
1.70595E+12,22-01-2024 12:53,22-01-2024 12:56,I9K4g59WkHM8E_dCq3DWA,0.84
1.70595E+12,22-01-2024 12:53,22-01-2024 12:59,GtoJzmp5iQ40AkuDy_7Ri,1
